,full_name,label
952,ibew local union #375 pac,0
953,citizens alliance of pennsylvania pac,0
954,"wax, robert (lob)                                           ",0
955,mercer co rep com                                           ,0
956,willistown-malvern democrats,0
957,allegheny co corrections officers pac                       ,0
958,"bittner,scott p ",1
959,"bittner, scott the people for",0
960,crawford co rep com                                         ,0
961,east central house rep com                                  ,0
962,committee to elect william keller,0
963,seiu healthcare pa cope,0
964,gay & lesbian victory fund                                  ,0
965,bucks-mont good government pac,0
966,committee for independent judges,0
967,lancaster city rep com                                      ,0
968,"swope, tom citizens for",0
969,pa health care assn pac (phcapac)                           ,0
970,"general nutrition centers inc, pac",0
971,bill pac,0
972,pa seiu cope (soc svcs)                                     ,0
973,campaign for qualified judges (phila bar)                   ,0
974,"aurand, mark for senate committee",0
975,pa aggregates & concrete assn pac (paca pac)                ,0
976,friends of keith greiner,0
977,utility workers union of america cope,0
978,simpson for judge committee,0
979,northeast builders for affordable housing,0
980,springfield democratic committee,0
981,bipartisan committee to elect jones judge,0
982,bayada hhc pac,0
983,"kasunic, richard a. campaign committee",0
984,sheetmetal workers #44 c/o jeff schmude,0
985,kinser group pac,0
986,society for leading legislation on transportation,0
987,pac 205,0
988,malady & wooten public affairs                 ,0
989,pa osteopathic medical pac,0
990,snyder county republican committee,0
991,tucker arensburg pac,0
992,freedom first pac,0
993,"western pennsylvania laborers' pac c/o: robert l. kmecak, jr., secretary-treasurer",0
994,emily's list,0
995,southeast regional pac (serpa,0
996,local 0249 teamsters drive,0
997,evan williams for judge,0
998,lancaster county association of reactions political action committee,0
999,friends of carnegie museums,0
1000,citizens for urban renewal,0
1001,rettew pac                                                  ,0
1002,lower providence rep com                                    ,0
1003,pennsylvanians for tomorrow,0
1004,local 0712 ibew cope                                        ,0
1005,chesapeake energy corporation fed pac                       ,0
1006,lehigh co rep com                                           ,0
1007,"gmerek, richard                                             ",0
1008,ggr inc pac (gmerek gov relations)                          ,0
1009,blank rome llp pa pac                                       ,0
1010,geisinger health pac inc                                    ,0
1011,united water inc. federal pac,0
1012,delaware co dem com                                         ,0
1013,maguire pa pac,0
1014,coalition of people&#39;s property rights,0
1015,pa ski pac                                                  ,0
1016,"vogel, elder for senate                                     ",0
1017,"giorgione, andrew                                           ",0
1018,parsons brinckerhoff inc. pac,0
1019,liberty mutual ins co pac                                   ,0
1020,pa property rights alliance,0
1021,daypac,0
1022,pa concrete pavers pac,0
1023,pa interested citizens pac,0
1024,local 0211 teamsters drive fun,0
1025,metropolitan harrisburg builders pac,0
1026,northwest political alliance                                ,0
1027,"lambert, cynthia a. (lob)                                   ",0
1028,"matzie, robert people for                                   ",0
1029,third district republican committee,0
1030,westmoreland millenium fund                                 ,0
1031,"steighner, joseph & associates                              ",0
1032,acape pac                                                   ,0
1033,"rozzi, mark friends of",0
1034,for the people,0
1035,local 1201 school empl pac                                  ,0
1036,"the williams companies, inc. political action committee",0
1037,pa coalition of nurse practitioners pac                     ,0
1038,elk co dem com                                              ,0
1039,make a difference pac,0
1040,committee to elect ron waters,0
1041,"semmel, paul citizens for                                   ",0
1042,dr pepper snapple group pac                                 ,0
1043,pa/fwd pac,0
1044,"oliver, katie citizens for",0
1045,cigna corporation political action committee,0
1046,csx corporation good government fund,0
1047,"prudential financial, inc. state &amp; federal political action committee (aka prudential state &amp; federal pac)",0
1048,property casualty insurers association of america political action committee (pcipac),0
1049,friends of sean kilkenny,0
1050,health care service corporation employees' political action committee,0
1051,"dean, madeleine friends of",0
1052,democratic state senate campaign committee,0
1053,pa fed of dem women pac                                     ,0
1054,"rapp, kathy for rep                                         ",0
1055,"capital bluepac, the political action committee of capital bluecross",0
1056,"hoffman, whitney friends of",0
1057,the pilots' association for the bay &amp; river delaware pac,0
1058,j m uliana & associates llc pac                             ,0
1059,chiropractic fellowship pac                                 ,0
1060,the dow chemical company employees pac (dowpac),0
1061,westfield empl fed pac of ohio farmers ins co               ,0
1062,pha home pac                           ,0
1063,"campbell, mark (lob)                                        ",0
1064,ak steel corporation political action committee,0
1065,suez water inc. federal pac,0
1066,"mentzer, steve friends of",0
1067,"digirolamo, gene friends of                                 ",0
1068,cardinal health inc. pac aka cardinal health companies pac,0
1069,verizon communications inc. good government club-pa,0
1070,abbvie political action committee,0
1071,citizens for john yudichak,0
1072,friends of sid michaels kavulich,0
1073,republic svcs. inc. employees for better govt. pac,0
1074,"kilderry, friends of",0
1075,upper bucks community democratic organization,0
1076,pike co rep com                                             ,0
1077,"haas, joe friends of",0
1078,roche inc. good government committee,0
1079,iuec local 5 pac fund,0
1080,friends of jake corman,0
1081,pitney bowes inc. political action committee,0
1082,independence blue cross pac (ibc pac) pa,0
1083,waste management employees better government fund,0
1084,blackstone pac,0
1085,h2o state political action committee,0
1086,"aqua america, inc. h2o political action committee",0
1087,cdm smith pennsylvania pac                                                  ,0
1088,citizens for hughes,0
1089,donatucci 2015 committee,0
1090,tim briggs for state representative,0
1091,"hdr, inc. pac",0
1092,consol energy inc. pac,0
1093,dte energy co. edpac - federal,0
1094,"the geo group, inc. political action committee",0
1095,susquehanna leadership fund,0
1096,smucker for senate,0
1097,franklin co rep com                                         ,0
1098,warren co rep com                                           ,0
1099,"anthem, inc. political action committee (anthem pac)",0
1100,centurylink employees' pac of pennsylvania,0
1101,"bloom, stephen for the 199th com                            ",0
1102,mckesson corporation employees political fund,0
1103,"strom, gregg",0
1104,"mullery, gerald citizens for                                ",0
1105,bayer corporation political action committee,0
1106,energy transfer employee management company pac (energy transfer pac),0
1107,dem governors&#39; assoc - pa                                   ,0
1108,the scotts miracle-gro company stewardship pac,0
1109,keystone prosperity pac,0
1110,empower political action committee,0
1111,citizens for george hartwick iii,0
1112,friends of caltagirone,0
1113,boscovs pac,0
1114,pennsylvania automotive association,0
1115,area 9 rep. committee,0
1116,hempfield area democratic committee,0
1117,"tioga county democratic party -- robert wooley, treasurer",0
1118,defense for vanessa brown,0
1119,"fumo, vincent for senate                                    ",0
1120,"pickett, tina friends of                                    ",0
1121,"weston, r. timothy                                          ",0
1122,"webber, mary                                                ",0
1123,laborers district council pac,0
1124,unite here tip campaign committee,0
1125,"merck &amp; co., inc., employees political action committee (merck pac)",0
1126,johnstown professional firefighters p.a.c.,0
1127,fedex corporation political action committee (fedexpac),0
1128,chartwell law pac                                           ,0
1129,allstate insurance company pac,0
1130,mcguirewoods llp                                            ,0
1131,peoples pac,0
1132,micra pennsylvania pac                                            ,0
1133,"kauffman, rob com to elect                                  ",0
1134,clark hill thorp reed pac,0
1135,lower bucks leadership fund c/o e fluke,0
1136,citizens for qualified judges,0
1137,teamsters joint council 40 pac,0
1138,tom sponaugle for judge,0
1139,friends of patty kim,0
1140,tim krieger for judge committee,0
1141,ward 26 rep exec com,0
1142,42nd democratic ward,0
1143,pac 1742,0
1144,philadelphia builders for affordable housing,0
1145,friends of 56th ward democratic committee,0
1146,metlife inc. employees' political participation fu,0
1147,republican action team,0
1148,wells fargo and co. pennsylvania employees good government fund,0
1149,financial services pol com                                  ,0
1150,pa occupational therapy pac                                 ,0
1151,philly set go,0
1152,pasr/l-pec (pa assn of school retirees)                     ,0
1153,worthington industries pac,0
1154,ward 55 dem exec com                                        ,0
1155,philly united                                               ,0
1156,citigroup inc. pac - state (citi pac-state),0
1157,cabot oil &amp; gas corporation political action committee,0
1158,the procter &amp; gamble company good government fund,0
1159,"eich, jon com to elect                                      ",0
1160,a t & t inc fed pac                                         ,0
1161,"sonney, curt com to elect                                   ",0
1162,"fein, david i",0
1163,"leonard, suzan friends of",0
1164,taup cope (temple assn univ prof)                           ,0
1165,nra victory fund                                            ,0
1166,pa physical therapy positive action com                     ,0
1167,tel pac (pa telephone assn)                                 ,0
1168,williams for senate,0
1169,13th ward democratic executive committee,0
1170,susquehanna county democrats,0
1171,p.h.b.a. pac,0
1172,teamsters local 8 pac,0
1173,allegheny co rep com,0
1174,stout election committee,0
1175,michael fanning,1
1176,"melchiorre, vince",1
1177,sam murray for judge committee,0
1178,"murray, samuel p ",1
1179,"teeter, matthew e. ",1
1180,volunteers for argall,0
1181,william j. ciancaglini,1
1182,"jennifer schultz, esquire",1
1183,"kyriakakis, anthony george",1
1184,"harry f. smail, jr",1
1185,"scomillio, victor e ",1
1186,"slenker, neil a ",1
1187,"comery, citizens for",0
1188,friends of anthony kyriakakis,0
1189,starr marshall cash,1
1190,"pittman, joffie c",1
1191,"sulman, daniel r. ",1
1192,"allen, cheryl judge for supreme court",0
1193,jpf pac,0
1194,friends of cherelle l. parker,0
1195,firepac 10,0
1196,pennsylvania pro-life federation state pac,0
1197,aston township executive finance committee,0
1198,westmoreland bar association pac,0
1199,pa ag republicans,0
1200,custom pac,0
1201,tredyffrin township republican committee,0
1202,friends of christy joy,0
1203,lancaster county association of realtors political action committee,0
1204,marino for congress,0
1205,food pac of pa,0
1206,lancaster county democratic committee,0
1207,capital reion stonewall democrats,0
1208,pennsylvania automotive association political action committee,0
1209,"hayden, richard                                             ",0
1210,"marsico, ed for district attorney comm                      ",0
1211,team litz,0
1212,indiana co dem com                                          ,0
1213,firearm owners against crime,0
1214,"jones, hugh alan bipartisan committee to elect judge",0
1215,delco future leadership fund,0
1216,"o'connell, john",0
1217,"iheartmedia, inc. - clear channel outdoor pac",0
1218,julia malloy-good,1
1219,lackawanna co dem com                                       ,0
1220,two eleven pac                                              ,0
1221,margaret j amoroso for judge,0
1222,eckert seamans pa govt pac                                  ,0
1223,education opportunity pac,0
1224,killion victory committee,0
1225,"better jobs, better future",0
1226,jay costa jr for state senate,0
1227,pennsylvania apartment association                             ,0
1228,"george, jane (lob)                                          ",0
1229,friends of julia malloy good,0
1230,fop lodge 28 lower merion pac fund,0
1231,friends of jason salus,0
1232,friends of wansacz and o'malley,0
1233,int. longshoremen's assoc. local 1291 pac,0
1234,clarion cnty rep. committee,0
1235,adams co rep com                                            ,0
1236,blair co dem com                                            ,0
1237,"simmons, justin friends of                                  ",0
1238,friends of ken trujillo,0
1239,"brewster, jim committee to elect                            ",0
1240,friends of mary jo daley,0
1241,your vote matters pac,0
1242,democracy for america - pa                                  ,0
1243,"greenberg traurig, p.a. pac",0
1244,philadelphia 3.0 pac,0
1245,"latorre, david",0
1246,north side good govt com                                    ,0
1247,"washington, leanna friends of                               ",0
1248,"javitz, donna davis committee to elect judge",0
1249,friends of mike driscoll,0
1250,americans of italian heritage council inc                   ,0
1251,cirillo for judge,0
1252,"clifford, dan friends of                                    ",0
1253,jeffry grimes,1
1254,david j. russo,1
1255,gregory cirillo,1
1256,eisenberg for judge,0
1257,"bittner, scott p ",1
1258,local 0322 plumbers &amp; pipefitters pac                       ,0
1259,"committee to elect marci l. miller, judge",0
1260,genesis iv,0
1261,lampeter-strasburg democratic club,0
1262,key-pac c/o ronald w. kosh,0
1263,manheim township democratic club,0
1264,31st ward republican committee,0
1265,"maisano, daniel team judge",0
1266,coal miners pac (utd mine wrkrs of amer)                    ,0
1267,pgh sustainability pac                                      ,0
1268,east pennsboro democratic club,0
1269,teamsters local 830 pac,0
1270,"health partners plans, pac",0
1271,tony scanlon for judge,0
1272,friends of ward 39-b,0
1273,"lower bucks leadership fund % e. fluke, treasurer",0
1274,columbia county democratic committee,0
1275,pa manufactured housing pac c/o treas: mike sienkiewicz @ sienkiewicz holdin,0
1276,protect pa kids pac,0
1277,friends of jannie l. blackwell,0
1278,pit pac,0
1279,democratic committee of juniata county,0
1280,jefferson county republican committee,0
1281,wendy g rothstein for judge,0
1282,local 0250 teamsters political action committee (charles gaston),0
1283,pa manufactured housing pac c/o treas: mike sienkiewicz &amp; sienkiewicz holdin,0
1284,"springfield township democratic committee, montgomery county",0
1285,lawrence county young republicans,0
1286,flyers victory fund,0
1287,chester co dem com                                          ,0
1288,"bipartisan voluntary public affairs committee of the pnc financial services group, inc.   ( pnc pac)",0
1289,action of pa,0
1290,disanto for senate,0
1291,"christiana, jim citizens for                                ",0
1292,capital blue pac                             ,0
1293,schuylkill co dem com                                       ,0
1294,chevron employees political action committee - chevron corporation,0
1295,mcgarrigle for senate,0
1296,meshpac,0
1297,lancaster general health pac,0
1298,pa sfa pac,0
1299,hntb holdings ltd. pac,0
1300,deep blue,0
1301,committee to elect jim martin,0
1302,friends of andy lewis,0
1303,keystone fund,0
1304,local 0009 bricklayers &amp; allie,0
1305,clarion county democratic committee % jennifer vinson,0
1306,"regola, bob friends of c/o treas: c. edward wible",0
1307,fairness pa,0
1308,pa duquesne light (penndupac)                               ,0
1309,"yaw, gene friends of for senate                             ",0
1310,bon-ton pac                                                 ,0
1311,pa restaurant & lodging pac,0
1312,international union of painters and allied trades political action together political committee,0
1313,constructors assn pac (capac)                               ,0
1314,indiana co rep com                                          ,0
1315,1776 freedom&#39;s calling committee,0
1316,"brooks, michele people to elect                             ",0
1317,wawa inc pac,0
1318,nisource inc. pac,0
1319,bucks county republican committee,0
1320,national italian american political action committee,0
1321,northampton co dem com                                      ,0
1322,international association of heat and frost insulators and allied workers policial action committee,0
1323,"int'l. association of bridge, structural, ornamental &amp; reinforcing iron workers (ipal)",0
1324,t&amp;m associates pac,0
1325,roll pac,0
1326,8th ward democratic executive committee,0
1327,citizens for responsible government,0
1328,friends of tom corbett,0
1329,kutztown area democracy club,0
1330,cpbct pac,0
1331,republicans friends of area four,0
1332,friends of neal p. goodman,0
1333,uwua local 686 committee political education fund,0
1334,pa architects pac                                           ,0
1335,arcadis u.s. inc. political action committee (arcadis pac),0
1336,"honesty integrity performance committee c/o chad weaver, treas",0
1337,benninghoff for representative,0
1338,"browne, patrick citizens for                                ",0
1339,"ward, judy friends of",0
1340,pennsylvanians for judicial reform,0
1341,friends of judge paul p. panepinto,0
1342,friends of sheryl delozier,0
1343,"dickie, mccamey &amp; chilcote, political action committee",0
1344,citizens for a better pa,0
1345,pennsylvania independent pharmacists pac,0
1346,"friends of heather heidelbaugh, inc. t/a heidelbaugh for council",0
1347,friends of nick micozzie,0
1348,friend of nate silcox,0
1349,local 0405 iron workers pac                                 ,0
1350,duane morris llp government committee (state),0
1351,"gordner, john friends of                                    ",0
1352,friends of mark painter,0
1353,mission critical partners inc pac                           ,0
1354,greater pgh chamber of commerce                             ,0
1355,"vereb, mike friends of                                      ",0
1356,"road sprinkler fitters local union no. 669, u.a., afl-cio pac",0
1357,the boeing company political action committee,0
1358,"mead, john j ",1
1359,"mead, jamie committee to elect",0
1360,"connelly, erin committee to elect for judge",0
1361,"connelly,erin colleen ",1
1362,"sponseller,todd michael ",1
1363,"rosini, paige committee to elect judge",0
1364,"rosini,paige ",1
1365,"barrett, pat friends of for judge",0
1366,"dimitriou geishauser, elini friends of",0
1367,"sala, melinda for judge",0
1368,"columbia pipeline group, inc. pac",0
1369,"mcclinton, joanna friends of",0
1370,"muha, michael t friends of",0
1371,pa div h.b.p.a. pac                                         ,0
1372,"george, stephen friends of",0
1373,astellas us llc pac (astellas pac),0
1374,com for free enterprise                                     ,0
1375,halliburton company pac,0
1376,pa veterinary pac                                           ,0
1377,zamboni pac,0
1378,phila jt board victory pac                                  ,0
1379,pa democratic party,0
1380,ameriserv financial inc pac                                 ,0
1381,babst calland clements & zomnir pc pac                      ,0
1382,red rose leadership fund,0
1383,cintas corporation partners pac,0
1384,local 0006 bakery confect & tobacco                         ,0
1385,"avis budget group, inc. pac",0
1386,"dominion resources, inc. political action committee - dominion pac",0
1387,walgreen co pac                                             ,0
1388,mid penn bank pac                                           ,0
1389,r.r. donnelley &amp; sons company good government fund,0
1390,international brotherhood of electrical workers political action committee,0
1391,pennsylvanians for ralph kaiser,0
1392,penn manor democratic committee,0
1393,united food and commercial workers international union active ballot club,0
1394,crown pac (pa),0
1395,hatch mott pa pac,0
1396,"feldstein grinberg lang &amp; mckee, p.c. (formerly fgsm, p.c.) c/o treasurer, francis c. rapp, jr., esquire",0
1397,local 0433 uwua c/o brian dixon,0
1398,juniata co women's democratic club,0
1399,"staback, ed friends of                                      ",0
1400,"mackenzie, ryan citizens for",0
1401,"henshaw, kelly friends of",0
1402,"scott,kai n ",1
1403,susan i. schulman,1
1404,dawn a. segal,1
1405,"harry f. smail, jr.",1
1406,morganelli pac pa,0
1407,friends of marcy toepel,0
1408,"hope,christine marie ",1
1409,"hope, christine friends of 2015",0
1410,"scott, kai friends for",0
1411,"schwartz, allyson pennsylvania for",0
1412,friends of donna bullock,0
1413,"bradford, matt friends of                                   ",0
1414,"kuznik, marybeth friends of",0
1415,"schlegel-culver, lynda citizens for                         ",0
1416,"fitzgerald, isabella friends of",0
1417,interior designers pac                                      ,0
1418,"deely, kevin friends of",0
1419,"peifer, mike friends of                                     ",0
1420,"kinsey, stephen friends of",0
1421,nationwide pennsylvania political participation committee,0
1422,amerisourcebergen corporation political action committee (abc pac),0
1423,pa state lodge of fraternal order of police pac,0
1424,norfolk southern corporation good government fund,0
1425,parents & teachers for putting students first,0
1426,hcr manor care pac                                          ,0
1427,"delissio, pamela state house campaign                       ",0
1428,"reyes, michelle fisher (lob)                                ",0
1429,"plant, morgan                                               ",0
1430,manufacturer & business assoc pac (mba-pac)                 ,0
1431,enigma pac,0
1432,new gen i  pac,0
1433,timber pac c/o treasurer paul a. lyskava,0
1434,amy neufield,0
1435,"reschenthaler, guy friends of",0
1436,george r burrell,0
1437,david l hyman,0
1438,"lenhart, lester committee to elect",0
1439,lehigh co dem com                                           ,0
1440,delaware county democratic committee,0
1441,committee to elect leanne krueger-braneky,0
1442,lou dayich,1
1443,heather for harrisburg,0
1444,dan clifford,1
1445,nancy l. butts,1
1446,jonathan mark,1
1447,mankamyer for judge,0
1448,siemens corporation pac,0
1449,people to elect matt baker,0
1450,bb&t pennsylvania pac,0
1451,western pennsylvania growth pac                 ,0
1452,unitedhealth group incorporated pac (united for health),0
1453,"the hartford financial services group, inc. pac (aka the hartford advocates fund)",0
1454,bank of america corp st & fed pac - pa                      ,0
1455,"marsico, ron friends of com                                 ",0
1456,juniata county republican women                              ,0
1457,satellite broadcasting & comm assoc of america pac          ,0
1458,baxter healthcare corporation political action committee,0
1459,vulcan materials company political action committee,0
1460,"altria group, inc. political action committee (altriapac)",0
1461,bristol-myers squibb co. employee political advoca,0
1462,"shade, russ friends of                                      ",0
1463,delco good government committee,0
1464,kutztown area democratic club,0
1465,dauphin county democratic committee,0
1466,"kaplin stewart meloff reiter &amp; stein, pc pac c/o neil a. stein, esquire",0
1467,sheetmetal workers #44 - c/o s. schmude,0
1468,"regola, bob friends of c/o treas. c. edward wible",0
1469,"ellis, brian com to elect                                   ",0
1470,23rd democratic ward,0
1471,united services automobile association employee pac - usaa employee pac,0
1472,dante santoni jr for state representative,0
1473,committee to elect joseph digirolamo,0
1474,team tosti-vasey,0
1475,citizens for stan saylor,0
1476,friends of marian,0
1477,ed marsico for district attorney committee,0
1478,friends of adam ravenstahl,0
1479,acba - judicial excellence committee,0
1480,montgomery county council of republican women,0
1481,twardy for judge committee,0
1482,greater reading pac,0
1483,impel pac,0
1484,teamsters local #30 political action committee,0
1485,"american federation of teachers, afl-cio cope (aft/cope)",0
1486,john foradora,1
1487,"foradora, john henry ",1
1488,"giordano, emil  ",1
1489,"bennett, wayne m ",1
1490,"martin, thomas  ",1
1491,unity 2001                                                  ,0
1492,"sulman, dan committee to elect",0
1493,"huffman, chris friends to elect judge",0
1494,"mccabe, chris for judge",0
1495,"wahl, betsy jo ",1
1496,"bennett, wayne friends of ",0
1497,"mccabe, christopher i ",1
1498,"kyriakakis, anthony george ",1
1499,children&#39;s svc providers fund                               ,0
1500,zarwin baum good govt pac                                   ,0
1501,penn hy-pac (pa dental hygienists)                          ,0
1502,economic development pac,0
1503,associated builders and contractors of wpa                  ,0
1504,"suder, deborah m                                            ",0
1505,pafp pac (pa acdmy family physicians)                       ,0
1506,friends of fee,0
1507,friends of david gibbon,0
1508,democratic pary of cheltenham township,0
1509,pennsylvanians for economic competitiveness,0
1510,better delco,0
1511,district 1199c political action fund,0
1512,white and williams pac,0
1513,friends of charley martin,0
1514,smacpac of pa                                               ,0
1515,unite here tip state &amp; local fund,0
1516,pamic pac,0
1517,communities united pac,0
1518,teamsters local 628 pac                                     ,0
1519,friends of dave white,0
1520,friends of alan butkovitz,0
1521,brthrhd locomotive enginrs &amp; trainmen pac fund              ,0
1522,"santarsiero, steve for st rep                               ",0
1523,committee to elect michelle kichline,0
1524,"vance, patricia voters to elect                             ",0
1525,frederick for judge,0
1526,"gingrich, aaron l. ",1
1527,"lillis, james m ",1
1528,"frederick, victor m iv",1
1529,"rosini, paige  ",1
1530,"kline, kelly friends of",0
1531,"hyams, carrie for judge",0
1532,"schubert, richard  ",1
1533,ward 59 rep exec com                                        ,0
1534,democratic party of york county (pa),0
1535,springfield republican party,0
1536,malady &amp; wooten public affairs                 ,0
1537,pa society of professional engineers pac                    ,0
1538,montco democratic women's leadership initiative,0
1539,"melchiorre, vince committee to elect judge",0
1540,"brewster, jim committee to elect",0
1541,"dicicco, christian  ",1
1542,"clemons, lucretia for judge",0
1543,building a stronger pennsylvania,0
1544,christina m. simpson,1
1545,idee c. fox,1
1546,"hayden, charles  ",1
1547,jenkintown democratic committee,0
1548,sheet metal workers,0
1549,"western pennsylvania laborers' pac c/o: robert l. kmecak, secretary-treasurer",0
1550,pa state pipe trades association,0
1551,phila building trades council pac,0
1552,"tioga county democratic party, robt. wooley, treasurer",0
1553,bucks montgomery committee for housing affordability,0
1554,friends of paul p. panepinto,0
1555,friends of brice arndt,0
1556,alice beck dubow,1
1557,chester city regular republican campaign committee,0
1558,rebuild pennsylvania,0
1559,montgomery county democratic committee,0
1560,committee to elect pam snyder,0
1561,working america pa pac,0
1562,"walsh,joseph m iii",1
1563,hugh alan jones,1
1564,"walsh, joe committee to elect",0
1565,"mchugh,raymond f ",1
1566,"regan,daniel d ",1
1567,paft cope,0
1568,friends of josh parsons,0
1569,ceasefirepa pac,0
1570,shawn wagner for judge,0
1571,committee to retain dawn a. segal,0
1572,"monroe county democratic women, anne fetherman, treasurer",0
1573,donegal area republican committee,0
1574,committee to elect tammy bernstein for judge - cambria county,0
1575,dist 154 dem party of                                       ,0
1576,"youngblood, rosita com to elect                             ",0
1577,"acosta, leslie committee to elect for state rep 197th district",0
1578,friends of andy reilly,0
1579,upper derby rep campaign com,0
1580,the friends of vincent a. vicites,0
1581,committee to retain judge deborah kunselman,0
1582,york county federation of democratic women,0
1583,spring township democratic committee - montgomery county,0
1584,pa manufactured housing pac c/o treas: mike sienkiewicz @ sienkiewicz holi,0
1585,wyoming county democrats party,0
1586,voice of housing of chester &amp; delaware co,0
1587,michael 2015,0
1588,d. gregory geary,1
1589,montgomery county republican women's leadership,0
1590,"friends to keep judge harry f. smail, jr.",0
1591,jarbola for judge,0
1592,"regoli, david a ",1
1593,amanda cooperman,1
1594,barbara s. gilbert,1
1595,"lachman, marlene f",1
1596,frank palumbo,1
1597,michael h wojcik,1
1598,northumberland county republican committee,0
1599,senate republican campaign committee,0
1600,64th ward democrat executive committee,0
1601,local 0500 political; action fund,0
1602,district 1199c pac,0
1603,area 9 republican committee,0
1604,ipal (ironworkers pol action league),0
1605,"harhart, julie committee to elect",0
1606,pa association of milk dealers (pamd),0
1607,franklin county committee for affordable housing,0
1608,genesee &amp; wyoming inc. pac (pa),0
1609,westmoreland bar assoc pac,0
1610,tioga county republican committee,0
1611,hapco pac,0
1612,friends of dan miller,0
1613,christine mayernik,0
1614,the committee to elect brad rose,0
1615,glen grell for house committee,0
1616,tri-county federation of democratic women,0
1617,committee to elect cindy miller,0
1618,"amoroso, margaret j for judge",0
1619,neighbourhood networks pac,0
1620,monroe council of republican women,0
1621,honeywell international political action committee,0
1622,friends of brandon neuman,0
1623,nrg energy inc political action committee,0
1624,amgen inc. political action committee,0
1625,"donbach, brad vote",0
1626,gopac - pa                                                  ,0
1627,committee to elect mike stack,0
1628,tom wolf for governor,0
1629,pennsylvania working families party ie committee,0
1630,"molony, dave friends of                                     ",0
1631,independent state store union pac,0
1632,standard bred breeders association of pa,0
1633,committee to elect joseph e sinnott,0
1634,mifflin county democratic women committee,0
1635,local 0081 ibew cope fund,0
1636,citizens for jason ortitay,0
1637,friends of jeff c wheeland,0
1638,friends of jeff pyle,0
1639,pennsylvanians union reform pac,0
1640,friends of dan  demarco,0
1641,plp pac,0
1642,rep state com of pa,0
1643,jewish community pac of pittsburg,0
1644,ward 30 republicans,0
1645,jar r. moyer,1
1646,musto senate committee,0
1647,committee to elect r. lee james state representative,0
1648,central susquehanna builders assn pac                       ,0
1649,"wheatley, jake citizens for                                 ",0
1650,brandywine leadership coalition,0
1651,"mcclure, rohanna team",0
1652,"cephas, morgan friends for",0
1653,vision for a better community (vbc),0
1654,"metz, b lafe",0
1655,fitzpatrick for congress,0
1656,chadds ford democratic party,0
1657,"ward 66-a, friends of the",0
1658,york county republican committee,0
1659,york traditions bank,0
1660,clarion cnty rep cmtte,0
1661,perry county democratic committee,0
1662,williams for mayor,0
1663,"hackett, joe friends for                                    ",0
1664,"koch industries, inc. political action committee (kochpac)",0
1665,eastmanpac-political action committee of eastman c,0
1666,education management corporation employee pac (edmc edu-pac),0
1667,service corporation international pac,0
1668,novartis corporation political action committee,0
1669,the caterpillar inc. employee political action com,0
1670,international brotherhood of boilermakers campaign,0
1671,acre (action com rural electrification)                     ,0
1672,zeneca inc. political action committee,0
1673,justice party of pennsylvania state committee,0
1674,64th ward executive comittee,0
1675,"del ricci, sarah committee to elect",0
1676,penn ag dems                                                ,0
1677,"mcginnis, john friends of",0
1678,"truitt, dan friends of                                      ",0
1679,brush wellman good govt fund                                ,0
1680,citizens for effective govt                                 ,0
1681,"petrarca, joseph election com                               ",0
1682,lebanon county young republican club,0
1683,local 0066 pac club                                         ,0
1684,york co dem party of                                        ,0
1685,"acosta, leslie friends of",0
1686,"solomon, jared friends of",0
1687,erie insurance political action committee,0
1688,"santana, edwin friends of",0
1689,pa bankers pub affairs (pabpac)                             ,0
1690,sanofi pasteur inc. political action committee,0
1691,jm jr pac,0
1692,anadarko petroleum corp. pac,0
1693,sap america inc pac,0
1694,ford motor company civic action fund,0
1695,sierra club political committee,0
1696,transport workers union political contributions co,0
1697,zappala for pa,0
1698,committee to strengthen america,0
1699,noble energy inc. political action committee,0
1700,1886 pac                                                    ,0
1701,trinity industries employee pac (sf) inc.,0
1702,retention 2015,0
1703,friends of scott conklin,0
1704,committee to elect robert freeman,0
1705,keystone leader`s pac,0
1706,"maloney,david m com to elect",0
1707,raynock jp com elect,0
1708,michael baker international pac   ,0
1709,friends of josh first,0
1710,ron mcglaughlin for judge,0
1711,lehigh valley young republicans,0
1712,friends of donald cunningham jr.,0
1713,psna pac ( pa state nurses assn),0
1714,"stevens, sean friends of",0
1715,for a better pennsylvania fund pac,0
1716,citrino for state rep,0
1717,local 56 ibew political education,0
1718,"snyder, marni philly for",0
1719,manheim township dem club,0
1720,dem party of carbon county,0
1721,hughes helen dem women,0
1722,kutak rock llp pac,0
1723,"schlossberg, mike friends of",0
1724,glaxosmithkline llc pac - pa,0
1725,"gibbons, jaret friends of                                   ",0
1726,tbb pac,0
1727,fmc corp good govt program                                  ,0
1728,lebanon co com for affordable housing                       ,0
1729,"wolfe, jessica committee to elect",0
1730,"demme, ethan friends of",0
1731,everpower wind holdings inc pac,0
1732,"wegman, gary for congress",0
1733,sheet metal workers local # 12,0
1734,local 81 ibew c/o treasurer richard,0
1735,53rd ward gop,0
1736,the elephant fund,0
1737,8th ward gop committee,0
1738,taxpayers for tommy,0
1739,jefferson co dem committe c/c trea: linda bodnar,0
1740,progressive democratic pac,0
1741,committe for kopas,0
1742,"mt lebanon democratic committee c/o geoffrey r. hurd, treasurer",0
1743,river horse pac,0
1744,allegheny county bar association pac,0
1745,scranton federation of teachers,0
1746,monroe county republican committee,0
1747,"lewis, andrew friends of",0
